timestamp	open	high	low	close	volume	SMA50	SMA200	EMA12	EMA26	RSI	MACD	MACD_signal	MACD_hist	upper_band	middle_band	lower_band	ADX	stoch_k	stoch_d	target
2023-07-30	1880.45	1885.3	1848.17	1861.79	158657.5902															0
2023-07-31	1861.79	1877.4	1851.02	1856.14	168204.4534															1
2023-08-01	1856.13	1875.62	1813.8	1873.47	358476.0966															0
2023-08-02	1873.48	1879.74	1821.21	1839.9	254213.0553															0
2023-08-03	1839.9	1859.12	1826.0	1835.81	171148.052															0
2023-08-04	1835.81	1851.31	1815.74	1830.23	187699.4552															1
2023-08-05	1830.24	1839.0	1827.5	1836.48	93657.3255															0
2023-08-06	1836.48	1838.58	1825.86	1830.28	90403.9915															0
2023-08-07	1830.28	1847.0	1802.0	1829.1	224092.9059															1
2023-08-08	1829.1	1876.51	1826.33	1856.3	236336.03															0
2023-08-09	1856.3	1871.99	1846.28	1855.35	191926.8343															0
2023-08-10	1855.36	1865.95	1845.38	1852.47	127321.4553			1846.4433333333334												0
2023-08-11	1852.47	1857.26	1838.05	1848.84	113209.3103			1846.8120512820512												1
2023-08-12	1848.84	1854.01	1846.08	1849.93	63292.6476			1847.2917357001973												0
2023-08-13	1849.94	1862.0	1834.51	1840.73	120674.1364			1846.2822379001668		41.562500000000036										1
2023-08-14	1840.73	1856.5	1835.0	1845.5	150196.1203			1846.1618936078335		43.8727666678507										0
2023-08-15	1845.5	1847.36	1814.0	1828.98	186081.6989			1843.5185253604745		38.2349906299336										0
2023-08-16	1828.98	1831.52	1798.17	1807.81	205430.7368			1838.0249060742476		32.475724537738245								34.32217133423516	45.19580920990142	0
2023-08-17	1807.81	1809.99	1550.0	1681.49	812138.2159			1813.9426128320556		16.502514138567527								29.094039565427806	36.74774705716976	0
2023-08-18	1681.49	1699.4	1641.02	1661.59	538083.1018			1790.5037493194316		15.23152350251466				1933.1728962612967	1826.1094999999998	1719.0461037387029		28.91776174764099	30.777990882434647	1
2023-08-19	1661.6	1696.72	1654.31	1669.67	231919.0485			1771.9139417318268		17.993275463607464				1941.9368037554466	1816.5034999999996	1691.0701962445526		37.033066879013404	31.681622730694063	1
2023-08-20	1669.68	1694.75	1662.03	1685.24	195623.5263			1758.5794891576995		23.186642049736633				1944.2422350934025	1807.9584999999995	1671.6747649065965		37.41590354557798	34.45557739074412	0
2023-08-21	1685.23	1688.59	1649.4	1667.55	250835.1518			1744.5749523642073		21.51920431260922				1943.3806664549913	1797.6624999999997	1651.944333545008		38.02435862097129	37.49110968185422	0
2023-08-22	1667.56	1669.38	1580.0	1634.99	402012.045			1727.71572892356		18.83444237556028				1947.8837259091665	1787.4169999999995	1626.9502740908324		34.60568480606836	36.68198232420587	1
2023-08-23	1635.0	1702.11	1629.05	1679.61	374761.1088			1720.3148475507046		31.455163515303468				1945.0206605120884	1779.6069999999995	1614.1933394879106		34.47316781549153	35.70107041417705	0
2023-08-24	1679.61	1683.37	1635.28	1661.16	231539.7805			1711.214101773673	1789.2465384615384	29.418214352493326				1942.528040615007	1771.1534999999997	1599.7789593849923		34.34858281698231	34.47581181284739	0
2023-08-25	1661.16	1677.22	1635.51	1653.8	236261.6898			1702.3811630392618	1779.2134615384614	28.621956572489214				1937.9068839108597	1762.0194999999997	1586.1321160891396		36.63991651822004	35.15388905023129	0
2023-08-26	1653.79	1655.59	1644.0	1647.04	79175.425			1693.8671379562984	1769.4228347578346	27.875652205372916				1932.6150054205139	1752.8574999999996	1573.0999945794854	73.53922702202092	33.333333333333336	34.77394422284522	1
2023-08-27	1647.03	1660.24	1646.32	1658.33	87789.9196			1688.3998859630217	1761.1937358868838	31.10657350451089				1925.0000524543175	1744.319	1563.6379475456824	73.23545927541282	33.2386678936434	34.403972581732255	0
2023-08-28	1658.33	1664.34	1621.75	1653.08	214351.0143			1682.966057353326	1753.185311006374	30.424059315737466				1911.3291635227379	1734.158	1556.986836477262	73.15547348679006	33.70394179112069	33.4253143393658	1
2023-08-29	1653.08	1745.84	1640.0	1729.42	494371.0823			1690.1128177605067	1751.4249175984944	48.21628409425951				1896.0816744470735	1727.8614999999998	1559.641325552926	70.03739087248239	44.580618585956074	37.17440942357337	0
2023-08-30	1729.41	1730.93	1694.34	1705.23	202841.4402			1692.438538105044	1748.0030718504577	44.346400179543494				1878.8605186220075	1720.4995	1562.1384813779923	67.14202844491099	52.701263164225615	43.66194118043412	0
