timestamp	open	high	low	close	volume	SMA50	SMA200	EMA12	EMA26	RSI	MACD	MACD_signal	MACD_hist	upper_band	middle_band	lower_band	ADX	stoch_k	stoch_d	target
2023-07-30	7.843	7.863	7.343	7.555	2980351.07															0
2023-07-31	7.555	7.716	7.433	7.547	3457040.23															1
2023-08-01	7.55	7.648	7.139	7.641	3839827.85															0
2023-08-02	7.643	7.715	7.334	7.351	4200718.29															0
2023-08-03	7.35	7.409	7.07	7.125	3398269.99															1
2023-08-04	7.125	7.265	7.007	7.143	3081770.63															1
2023-08-05	7.143	7.246	7.103	7.231	1621170.15															0
2023-08-06	7.231	7.275	7.076	7.102	1700576.48															1
2023-08-07	7.101	7.397	6.94	7.324	3324085.3															1
2023-08-08	7.328	7.534	7.29	7.461	3984515.4															1
2023-08-09	7.458	7.919	7.378	7.678	5356202.6															0
2023-08-10	7.678	7.735	7.559	7.619	3233781.21			7.398083333333333												0
2023-08-11	7.619	7.642	7.405	7.492	1848871.59			7.412532051282051												0
2023-08-12	7.492	7.539	7.385	7.442	1315001.68			7.417065581854043												0
2023-08-13	7.443	7.56	7.313	7.369	2060255.56			7.409670876953421		44.64902186421174										1
2023-08-14	7.368	7.636	7.307	7.412	3793787.02			7.410029203575972		46.08553198827384										0
2023-08-15	7.412	7.434	6.8	7.043	6078471.09			7.3535631722565915		37.170475456840855										0
2023-08-16	7.041	7.072	6.6	6.762	6063000.38			7.262553453447885		32.08101005078666								27.40343707742751	37.69647942562624	0
2023-08-17	6.763	6.871	5.6	6.189	8367039.19			7.097391383686672		24.664765704821257								19.79890945458514	28.372838189457426	0
2023-08-18	6.187	6.287	6.065	6.176	4839502.37			6.955638863119492		24.526236823191436				8.064160503212593	7.2331	6.402039496787408		20.83973434559506	22.68069362586924	1
2023-08-19	6.175	6.264	6.114	6.181	2324385.09			6.836463653408801		24.701407548085204				8.098445908935936	7.1644000000000005	6.230354091064065		25.09702457956017	21.911889459913457	1
2023-08-20	6.18	6.236	6.118	6.22	1272820.99			6.741623091345908		26.14135337618765				8.100015164065068	7.098050000000001	6.096084835934933		25.542618944947545	23.82645929003426	0
2023-08-21	6.22	6.256	6.002	6.174	3063645.91			6.654296461908077		25.521424153107258				8.070753555034319	7.024700000000001	5.978646444965683		25.513870921374167	25.384504815293962	0
2023-08-22	6.175	6.255	5.865	6.112	3937580.0			6.570866236999142		24.67216574287556				8.069179731162306	6.9627500000000015	5.856320268837698		24.522064108092582	25.192851324804764	1
2023-08-23	6.116	6.435	6.103	6.352	3611220.57			6.537194508230043		33.84867921295919				8.058802410326125	6.924100000000001	5.789397589673876		27.351004278877394	25.795646436114712	0
2023-08-24	6.351	6.368	5.984	6.084	3008240.96			6.467472276194652	6.99173076923077	29.523550421150418				8.057701688718142	6.871150000000002	5.684598311281861		27.001072411130114	26.29138026603336	0
