timestamp	open	high	low	close	volume	SMA50	SMA200	EMA12	EMA26	RSI	MACD	MACD_signal	MACD_hist	upper_band	middle_band	lower_band	ADX	stoch_k	stoch_d	target
2023-07-30	6.323	6.453	6.25	6.418	2022469.82															1
2023-07-31	6.417	6.645	6.384	6.528	3001546.55															1
2023-08-01	6.528	6.694	6.327	6.686	2836552.29															0
2023-08-02	6.688	6.695	6.128	6.158	2587753.27															0
2023-08-03	6.157	6.265	6.052	6.098	1748019.93															0
2023-08-04	6.096	6.221	6.006	6.07	1219850.59															1
2023-08-05	6.07	6.096	5.938	6.091	935436.6															0
2023-08-06	6.092	6.165	5.939	5.954	982752.09															0
2023-08-07	5.954	6.017	5.733	5.876	1091795.47															1
2023-08-08	5.875	6.148	5.818	6.081	1201188.82															1
2023-08-09	6.081	6.309	6.035	6.249	1179524.32															0
2023-08-10	6.25	6.35	6.152	6.191	1287553.74			6.2												1
2023-08-11	6.192	6.219	6.103	6.201	762325.03			6.200153846153846												1
2023-08-12	6.201	6.256	6.118	6.224	663245.88			6.2038224852071												0
2023-08-13	6.224	6.233	6.054	6.086	459350.4			6.185695949021392		40.36004645760743										1
2023-08-14	6.086	6.37	6.076	6.261	914278.85			6.197281187633486		46.24335641810275										0
2023-08-15	6.263	6.299	5.937	5.953	1539997.26			6.159699466459103		38.95902263879176										0
2023-08-16	5.952	5.952	5.3	5.459	3263787.31			6.051899548542318		30.626164083461177								30.87149694626332	38.85367754526636	0
2023-08-17	5.459	5.506	4.517	4.989	4030998.38			5.888376541074269		25.12091468897828								21.067014394883838	30.029399830278447	0
2023-08-18	4.989	5.052	4.843	4.907	1907190.56			5.737395534755151		24.300195041863923				6.891251059382485	6.024	5.156748940617515		20.459657068692167	24.132722803279773	1
2023-08-19	4.906	5.002	4.858	4.909	919502.63			5.609950067869743		24.365100682547443				6.921664273865105	5.94855	4.975435726134895		22.558014031300583	21.361561831625526	0
2023-08-20	4.909	4.937	4.86	4.903	711046.12			5.501188518966706		24.297793647750257				6.902687676187048	5.8673	4.831912323812952		21.01097319661808	21.34288143220361	0
2023-08-21	4.903	4.921	4.719	4.765	986593.69			5.387928746817982		22.741726950483077				6.840868787232182	5.77125	4.701631212767818		18.456556934700465	20.675181387539705	0
2023-08-22	4.765	4.782	4.5	4.67	2174339.53			5.277478170384446		21.710939351476597				6.852089416744447	5.6968499999999995	4.541610583255552		14.435231974357704	17.96758736855875	1
2023-08-23	4.671	4.861	4.647	4.765	2780353.82			5.198635374940685		25.354564442634587				6.837798376944928	5.6302	4.422601623055073		12.215244730085523	15.035677879714562	0
2023-08-24	4.765	4.818	4.598	4.659	1425667.92			5.115614548026733	5.736576923076921	24.011728464152842				6.819945881926161	5.5596499999999995	4.299354118073838		10.58823529411765	12.41290399952029	0
2023-08-25	4.661	4.672	4.516	4.551	1618970.22			5.0287507714072355	5.648756410256408	22.69298300891639				6.790945880143324	5.4826500000000005	4.174354119856677		8.467023172905533	10.4235010657029	1
2023-08-26	4.555	4.646	4.532	4.601	752418.71			4.962942960421507	5.571144824311489	24.75340112338754				6.758264382018669	5.415000000000001	4.071735617981333	46.718643244886486	5.543672014260262	8.199643493761148	1
2023-08-27	4.601	4.708	4.601	4.685	909567.86			4.920182504972044	5.505504466955082	28.214903980680184				6.7171585554552475	5.35545	3.993741444544753	47.32152073305969	6.007130124777192	6.672608437314328	0
2023-08-28	4.685	4.737	4.565	4.672	1314491.31			4.882000581130192	5.443763395328779	28.000225703468107				6.635012444387093	5.285	3.9349875556129073	47.95284691532789	8.28499493182487	6.6119323569541075	1
2023-08-29	4.672	4.871	4.566	4.799	2027680.67			4.869231260956316	5.396003143822944	33.33655168475001				6.502030379634386	5.2125	3.922969620365615	47.622795339511306	13.348733926045156	9.213619660882406	0
2023-08-30	4.799	4.807	4.635	4.64	1241340.19			4.8339649131168825	5.34000291094717	30.307926505000292				6.3649464999950185	5.134950000000001	3.904953500004983	47.31631887625305	14.689884881276333	12.10787124638212	0
2023-08-31	4.638	4.681	4.312	4.372	1796736.4			4.762893388021977	5.26829899161775	26.01739565814209				6.213356828847013	5.043500000000001	3.8736431711529877	47.787668312392896	14.205631867840431	14.081416891720641	0
2023-09-01	4.372	4.425	4.237	4.262	1238047.07			4.685832866787827	5.193758325571991	24.485243806028343	-0.4873710149464374	-0.5163358815180451	0.028964866571607684	6.028683416285862	4.945400000000001	3.8621165837141405	48.37221756058183	8.430860986117645	12.442125911744803	1
2023-09-02	4.265	4.403	4.25	4.4	1008417.14			4.6418585795897	5.134961412566658	30.05060121026628	-0.47571061126811287	-0.5082108274680587	0.03250021619994581	5.832889874406999	4.861100000000001	3.889310125593003	48.91501329104299	11.553932083343836	11.39680831243397	1
2023-09-03	4.401	4.472	4.364	4.411	807639.64			4.6063418750374385	5.081334641265424	30.490349965914078	-0.46027627093588563	-0.49862391616162405	0.038347645225738414	5.516078802374998	4.768600000000001	4.021121197625004	48.91277871653593	17.33076154438381	12.438518204615098	1
2023-09-04	4.413	4.503	4.36	4.443	1148639.85			4.5812123558009095	5.034050593764281	31.8329210642358	-0.44038581887005623	-0.4869762967033105	0.04659047783325426	5.218995388836955	4.693100000000001	4.167204611163047	48.6819187876664	27.072141447203677	18.652278358310443	0
2023-09-05	4.443	4.455	4.273	4.38	1376788.54			4.550256608754616	4.985602401633593	30.580606196755593	-0.4248091305692494	-0.47454286347649827	0.04973373290724886	5.0480623500213415	4.639150000000001	4.23023764997866	48.70442337751454	26.828638367738424	23.743847119775307	1
2023-09-06	4.38	4.499	4.346	4.461	1136268.05			4.536524822792368	4.94674296447555	34.16662307896611	-0.4013025043441818	-0.459894791650035	0.0585922873058532	4.99522869221696	4.61275	4.23027130778304	48.3828256323627	30.12618296529966	28.00898759341392	1
2023-09-07	4.461	4.537	4.41	4.477	953633.1			4.527367157747388	4.911947189329212	34.88219112498703	-0.3770360307565168	-0.44332303947133134	0.06628700871481452	4.952926582045321	4.5912500000000005	4.22957341795468	47.78486550529774	31.91377497371189	29.622865435583325	0
2023-09-08	4.477	4.491	4.3	4.366	698763.03			4.502541441170867	4.871506656786308	32.26227451830073	-0.3625818303017194	-0.42717479763740895	0.06459296733568953	4.907343295637327	4.564100000000001	4.220856704362674	47.58556195435052	31.177707676130385	31.072555205047312	0
2023-09-09	4.363	4.375	4.303	4.321	380462.74			4.4746119886830416	4.830728385913249	31.237943409099728	-0.3507150711955198	-0.4118828523490311	0.06116778115351129	4.856368324512542	4.535	4.213631675487458	47.400494371328094	23.817034700315432	28.9695057833859	0
2023-09-10	4.32	4.44	4.12	4.22	1487497.73			4.4354409135010355	4.785489246215971	29.011512156347308	-0.345477979916355	-0.3986018778624959	0.05312389794614092	4.838767144571148	4.50775	4.176732855428852	47.7713782092094	15.63726457957909	23.54400231867497	0
2023-09-11	4.22	4.251	4.032	4.112	1551580.91			4.385680772962415	4.735601153903677	26.810985196244673	-0.34605315934246317	-0.38809213415848937	0.0420389748160262	4.843879270801162	4.47985	4.115820729198838	48.34183550910608	12.033317163334504	17.162538814409675	1
2023-09-12	4.11	4.325	4.089	4.196	1375680.17			4.356499115583581	4.69563069805896	31.183100847787138	-0.3358593180456255	-0.3776455709359166	0.04178625289029109	4.81074907819561	4.4514	4.092050921804389	48.237267216023845	14.670676818705767	14.113752853873121	1
2023-09-13	4.196	4.311	4.18	4.255	882981.17			4.340883867032261	4.66299138709163	34.15822228608029	-0.3193386809265002	-0.36598419293403334	0.04664551200753314	4.7870014052812015	4.431199999999999	4.075398594718796	48.1401680867332	21.685668642652896	16.12988754156439	1
2023-09-14	4.256	4.355	4.248	4.27	1021380.96			4.3299786567196055	4.633880913973731	34.9284597088825	-0.3015593933724672	-0.3530992330217201	0.051539839649252905	4.77510489939389	4.417149999999999	4.059195100606107	47.65315110217691	34.21685263113515	23.524399364164605	1
2023-09-15	4.271	4.379	4.225	4.351	965469.81			4.333212709531974	4.612926772197899	39.07331220045151	-0.27773163938144574	-0.33802571429366524	0.0602940749122195	4.753393042941481	4.404649999999998	4.055906957058516	46.981497997938675	48.219194800836	34.70723869154135	0
2023-09-16	4.351	4.418	4.299	4.336	1068917.66			4.333641523450132	4.592413677961018	38.58318702131239	-0.2570947194240185	-0.32183951531973587	0.06474479589571736	4.712203138446517	4.387199999999998	4.062196861553479	45.99594237609799	56.83168316831685	46.42257686676266	0
2023-09-17	4.336	4.393	4.231	4.282	1081116.04	5.100280000000001		4.325696673688573	4.569420072186127	36.79386156432528	-0.24230403034712822	-0.30593241832521434	0.06362838797808612	4.667862022914442	4.367699999999998	4.067537977085554	45.38804451570002	57.623762376237664	54.22488011513017	1
